,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
83,Emerald,$513 ,0.32,Very Good,I,VVS2,14-Apr
84,Emerald,$514 ,0.31,Very Good,D,SI1,17-Apr
85,Emerald,$515 ,0.42,Very Good,J,VS1,19-Apr
86,Emerald,$518 ,0.4,Very Good,H,SI1,17-Apr
87,Emerald,$519 ,0.34,Very Good,I,IF,20-Apr
88,Emerald,$520 ,0.33,Very Good,G,VVS2,14-Apr
89,Emerald,$520 ,0.31,Very Good,E,VS2,14-Apr
90,Emerald,$520 ,0.31,Very Good,G,VS1,14-Apr
91,Emerald,$522 ,0.4,Very Good,I,VS2,19-Apr
92,Emerald,$524 ,0.3,Very Good,E,VS1,24-Apr
93,Emerald,$525 ,0.29,Very Good,E,VS1,24-Apr
94,Emerald,$525 ,0.36,Very Good,D,SI2,17-Apr
95,Emerald,$525 ,0.41,Very Good,H,SI1,19-Apr
96,Emerald,$526 ,0.5,Very Good,J,SI2,19-Apr
97,Emerald,$528 ,0.37,Very Good,E,SI2,17-Apr
98,Emerald,$530 ,0.36,Very Good,G,IF,14-Apr
99,Emerald,$530 ,0.32,Very Good,G,VS1,14-Apr
100,Emerald,$530 ,0.31,Very Good,E,VS2,14-Apr
101,Emerald,$533 ,0.46,Very Good,I,SI1,19-Apr
102,Emerald,$533 ,0.36,Very Good,F,SI1,17-Apr
103,Emerald,$535 ,0.45,Very Good,J,VVS1,19-Apr
104,Emerald,$535 ,0.4,Very Good,H,SI1,19-Apr
105,Emerald,$536 ,0.31,Very Good,H,VS1,20-Apr
106,Emerald,$537 ,0.4,Very Good,H,SI1,19-Apr
107,Emerald,$537 ,0.37,Very Good,I,VVS1,19-Apr
108,Emerald,$540 ,0.41,Very Good,G,SI1,10-Apr
109,Emerald,$540 ,0.33,Very Good,F,IF,14-Apr
110,Emerald,$541 ,0.32,Very Good,G,VVS1,20-Apr
111,Emerald,$542 ,0.42,Very Good,H,VS2,21-Apr
112,Emerald,$542 ,0.3,Very Good,G,VVS1,24-Apr
113,Emerald,$544 ,0.5,Very Good,I,SI2,19-Apr
114,Emerald,$544 ,0.5,Very Good,I,SI2,18-Apr
115,Emerald,$544 ,0.5,Very Good,I,SI2,18-Apr
116,Emerald,$547 ,0.39,Very Good,F,SI1,19-Apr
117,Emerald,$550 ,0.33,Very Good,D,SI2,24-Apr
118,Emerald,$551 ,0.27,Very Good,G,IF,20-Apr
119,Emerald,$551 ,0.31,Very Good,D,SI1,24-Apr
120,Emerald,$552 ,0.4,Very Good,D,SI2,19-Apr
121,Emerald,$555 ,0.4,Very Good,G,SI1,19-Apr
122,Emerald,$560 ,0.37,Very Good,G,VVS1,14-Apr
123,Emerald,$560 ,0.34,Very Good,G,VVS1,14-Apr
124,Emerald,$560 ,0.31,Very Good,G,VVS2,14-Apr
125,Emerald,$561 ,0.34,Very Good,D,VVS2,19-Apr
126,Emerald,$561 ,0.3,Very Good,E,VS1,17-Apr
127,Emerald,$561 ,0.36,Very Good,I,IF,24-Apr
128,Emerald,$565 ,0.4,Very Good,E,SI1,24-Apr
129,Emerald,$567 ,0.4,Very Good,I,SI1,17-Apr
130,Emerald,$567 ,0.29,Very Good,E,VVS1,20-Apr
131,Emerald,$568 ,0.33,Very Good,H,VS1,21-Apr
132,Emerald,$570 ,0.51,Very Good,G,SI2,25-Apr
133,Emerald,$572 ,0.45,Very Good,J,SI1,24-Apr
134,Emerald,$573 ,0.3,Very Good,D,SI1,18-Apr
135,Emerald,$576 ,0.41,Very Good,I,VS1,19-Apr
136,Emerald,$576 ,0.3,Very Good,D,VS1,14-Apr
137,Emerald,$577 ,0.31,Very Good,D,VS2,17-Apr
138,Emerald,$577 ,0.32,Very Good,H,VVS1,21-Apr
139,Emerald,$578 ,0.46,Very Good,J,VVS2,19-Apr
140,Emerald,$578 ,0.4,Very Good,J,VVS1,24-Apr
141,Emerald,$580 ,0.4,Very Good,F,SI1,19-Apr
142,Emerald,$580 ,0.31,Very Good,E,VVS2,14-Apr
143,Emerald,$580 ,0.36,Very Good,F,VS2,14-Apr
144,Emerald,$582 ,0.33,Very Good,I,IF,24-Apr
145,Emerald,$584 ,0.33,Very Good,H,VVS2,20-Apr
146,Emerald,$585 ,0.3,Very Good,F,VS2,21-Apr
147,Emerald,$585 ,0.3,Very Good,F,VS2,21-Apr
148,Emerald,$587 ,0.3,Very Good,D,VS1,17-Apr
149,Emerald,$587 ,0.31,Very Good,D,VS1,17-Apr
150,Emerald,$587 ,0.29,Very Good,D,VS1,17-Apr
151,Emerald,$587 ,0.3,Very Good,G,VVS1,17-Apr
152,Emerald,$588 ,0.41,Very Good,G,SI1,19-Apr
153,Emerald,$588 ,0.5,Very Good,G,SI2,19-Apr
154,Emerald,$589 ,0.4,Very Good,I,VVS1,20-Apr
155,Emerald,$590 ,0.4,Very Good,G,SI1,19-Apr
156,Emerald,$590 ,0.38,Very Good,F,VS1,14-Apr
157,Emerald,$591 ,0.36,Very Good,E,VS2,19-Apr
158,Emerald,$593 ,0.4,Very Good,G,SI1,19-Apr
159,Emerald,$593 ,0.4,Very Good,E,SI1,17-Apr
160,Emerald,$593 ,0.41,Very Good,G,SI1,19-Apr
161,Emerald,$593 ,0.41,Very Good,F,SI1,19-Apr
162,Emerald,$594 ,0.31,Very Good,E,VS1,21-Apr
163,Emerald,$595 ,0.4,Very Good,F,SI1,19-Apr
164,Emerald,$595 ,0.41,Very Good,I,VS1,19-Apr
165,Emerald,$595 ,0.4,Very Good,G,SI1,19-Apr
166,Emerald,$595 ,0.3,Very Good,D,VS2,21-Apr
167,Emerald,$597 ,0.31,Very Good,E,VS2,24-Apr
168,Emerald,$598 ,0.4,Very Good,E,SI1,19-Apr
169,Emerald,$598 ,0.5,Very Good,G,SI2,19-Apr
170,Emerald,$600 ,0.5,Very Good,J,SI1,18-Apr
171,Emerald,$603 ,0.4,Very Good,I,VVS1,19-Apr
172,Emerald,$603 ,0.3,Very Good,G,VVS1,19-Apr
173,Emerald,$603 ,0.51,Very Good,J,VS1,20-Apr
174,Emerald,$605 ,0.4,Very Good,G,SI1,19-Apr
175,Emerald,$605 ,0.31,Very Good,E,VVS2,17-Apr
176,Emerald,$605 ,0.42,Very Good,J,VS2,20-Apr
177,Emerald,$606 ,0.41,Very Good,F,SI1,19-Apr
178,Emerald,$606 ,0.4,Very Good,I,VVS1,20-Apr
179,Emerald,$608 ,0.5,Very Good,J,SI1,24-Apr
180,Emerald,$608 ,0.3,Very Good,E,VVS1,20-Apr
181,Emerald,$609 ,0.4,Very Good,F,SI1,19-Apr
182,Emerald,$610 ,0.46,Very Good,F,SI1,20-Apr
183,Emerald,$610 ,0.41,Very Good,E,SI1,24-Apr
184,Emerald,$610 ,0.36,Very Good,E,IF,14-Apr
185,Emerald,$611 ,0.43,Very Good,F,SI1,20-Apr
186,Emerald,$612 ,0.41,Very Good,I,VVS1,21-Apr
187,Emerald,$612 ,0.4,Very Good,E,SI2,24-Apr
188,Emerald,$614 ,0.4,Very Good,E,SI2,17-Apr
189,Emerald,$614 ,0.42,Very Good,F,SI2,17-Apr
190,Emerald,$615 ,0.43,Very Good,I,VVS2,19-Apr
191,Emerald,$615 ,0.35,Very Good,G,VS1,24-Apr
192,Emerald,$617 ,0.4,Very Good,F,SI1,19-Apr
193,Emerald,$619 ,0.43,Very Good,F,SI1,19-Apr
194,Emerald,$620 ,0.4,Very Good,E,SI1,19-Apr
195,Emerald,$620 ,0.4,Very Good,E,SI1,19-Apr
196,Emerald,$620 ,0.3,Very Good,D,VVS1,14-Apr
197,Emerald,$621 ,0.62,Very Good,J,SI2,14-Apr
198,Emerald,$621 ,0.3,Very Good,D,VVS2,21-Apr
199,Emerald,$622 ,0.42,Very Good,I,VVS1,20-Apr
200,Emerald,$622 ,0.4,Very Good,I,VS2,24-Apr
201,Emerald,$622 ,0.4,Very Good,I,VS2,24-Apr
202,Emerald,$624 ,0.4,Very Good,G,VS2,24-Apr
203,Emerald,$624 ,0.34,Very Good,G,IF,24-Apr
204,Emerald,$626 ,0.4,Very Good,E,SI1,19-Apr
205,Emerald,$626 ,0.5,Very Good,I,SI2,19-Apr
206,Emerald,$626 ,0.3,Very Good,D,VVS2,17-Apr
207,Emerald,$626 ,0.3,Very Good,F,VVS2,14-Apr
208,Emerald,$627 ,0.48,Very Good,J,VS1,19-Apr
209,Emerald,$629 ,0.3,Very Good,F,VS1,21-Apr
210,Emerald,$629 ,0.3,Very Good,F,VS1,21-Apr
211,Emerald,$630 ,0.5,Very Good,H,SI2,20-Apr
212,Emerald,$630 ,0.31,Very Good,F,IF,14-Apr
213,Emerald,$631 ,0.3,Very Good,D,VS1,21-Apr
214,Emerald,$631 ,0.37,Very Good,D,SI1,17-Apr
215,Emerald,$632 ,0.35,Very Good,E,VS2,17-Apr
216,Emerald,$633 ,0.41,Very Good,F,SI1,19-Apr
217,Emerald,$633 ,0.32,Very Good,D,VS1,17-Apr
218,Emerald,$633 ,0.31,Very Good,D,VS1,17-Apr
219,Emerald,$635 ,0.51,Very Good,F,SI2,25-Apr
220,Emerald,$635 ,0.4,Very Good,I,VS1,20-Apr
221,Emerald,$636 ,0.4,Very Good,D,SI1,19-Apr
222,Emerald,$637 ,0.37,Very Good,F,VS2,19-Apr
223,Emerald,$638 ,0.3,Very Good,E,VVS1,17-Apr
224,Emerald,$638 ,0.47,Very Good,J,VS1,24-Apr
225,Emerald,$639 ,0.44,Very Good,G,SI1,19-Apr
226,Emerald,$640 ,0.4,Very Good,E,SI1,19-Apr
227,Emerald,$640 ,0.5,Very Good,J,SI1,14-Apr
228,Emerald,$640 ,0.38,Very Good,F,VVS2,14-Apr
229,Emerald,$641 ,0.41,Very Good,E,SI1,19-Apr
230,Emerald,$641 ,0.35,Very Good,G,VS1,17-Apr
231,Emerald,$643 ,0.5,Very Good,I,SI1,25-Apr
232,Emerald,$643 ,0.5,Very Good,J,VS2,24-Apr
233,Emerald,$644 ,0.4,Very Good,E,SI1,24-Apr
234,Emerald,$646 ,0.4,Very Good,I,VS1,20-Apr
235,Emerald,$647 ,0.3,Very Good,E,VS1,14-Apr
236,Emerald,$647 ,0.41,Very Good,G,SI1,19-Apr
237,Emerald,$648 ,0.45,Very Good,J,IF,19-Apr
238,Emerald,$648 ,0.3,Very Good,E,VVS1,17-Apr
239,Emerald,$650 ,0.5,Very Good,E,SI2,14-Apr
240,Emerald,$650 ,0.43,Very Good,G,VVS2,14-Apr
241,Emerald,$650 ,0.44,Very Good,E,SI2,14-Apr
242,Emerald,$653 ,0.43,Very Good,E,SI1,19-Apr
243,Emerald,$655 ,0.32,Very Good,D,VS2,24-Apr
244,Emerald,$656 ,0.4,Very Good,I,VVS1,19-Apr
245,Emerald,$656 ,0.4,Very Good,E,SI1,19-Apr
246,Emerald,$656 ,0.3,Very Good,D,VVS2,18-Apr
247,Emerald,$656 ,0.3,Very Good,E,VS1,24-Apr
248,Emerald,$657 ,0.3,Very Good,E,VVS2,21-Apr
249,Emerald,$658 ,0.31,Very Good,E,VVS1,17-Apr
250,Emerald,$658 ,0.31,Very Good,E,VVS1,17-Apr
251,Emerald,$658 ,0.3,Very Good,D,VVS2,17-Apr
252,Emerald,$658 ,0.38,Very Good,D,SI1,19-Apr
253,Emerald,$658 ,0.5,Very Good,H,SI1,19-Apr
254,Emerald,$658 ,0.53,Very Good,J,SI1,24-Apr
255,Emerald,$660 ,0.5,Very Good,G,SI2,14-Apr
256,Emerald,$660 ,0.5,Very Good,I,SI1,14-Apr
257,Emerald,$660 ,0.32,Very Good,E,VVS2,14-Apr
258,Emerald,$660 ,0.4,Very Good,H,VVS2,14-Apr
259,Emerald,$660 ,0.37,Very Good,G,VVS2,14-Apr
260,Emerald,$662 ,0.29,Very Good,F,VS1,17-Apr
261,Emerald,$662 ,0.5,Very Good,F,SI1,20-Apr
262,Emerald,$663 ,0.41,Very Good,E,SI1,19-Apr
263,Emerald,$665 ,0.52,Very Good,J,SI1,24-Apr
264,Emerald,$666 ,0.3,Very Good,D,VS1,19-Apr
265,Emerald,$667 ,0.47,Very Good,I,SI1,17-Apr
266,Emerald,$667 ,0.41,Very Good,I,VVS1,20-Apr
267,Emerald,$668 ,0.41,Very Good,D,SI1,19-Apr
268,Emerald,$668 ,0.36,Very Good,F,VS2,19-Apr
269,Emerald,$668 ,0.3,Very Good,D,VS1,14-Apr
270,Emerald,$668 ,0.3,Very Good,E,VVS2,20-Apr
271,Emerald,$668 ,0.3,Very Good,D,VVS2,20-Apr
272,Emerald,$668 ,0.3,Very Good,E,VVS2,20-Apr
273,Emerald,$668 ,0.3,Very Good,E,VVS2,20-Apr
274,Emerald,$668 ,0.3,Very Good,E,VVS2,20-Apr
275,Emerald,$669 ,0.4,Very Good,G,SI1,17-Apr
276,Emerald,$669 ,0.4,Very Good,G,SI1,17-Apr
277,Emerald,$670 ,0.4,Very Good,H,VVS2,19-Apr
278,Emerald,$670 ,0.42,Very Good,I,VVS1,19-Apr
279,Emerald,$670 ,0.52,Very Good,F,SI2,14-Apr
280,Emerald,$670 ,0.33,Very Good,D,VVS1,14-Apr
281,Emerald,$670 ,0.43,Very Good,D,SI2,14-Apr
282,Emerald,$670 ,0.51,Very Good,J,VS2,14-Apr
283,Emerald,$671 ,0.44,Very Good,G,SI1,19-Apr
284,Emerald,$671 ,0.32,Very Good,F,VS1,21-Apr
285,Emerald,$672 ,0.42,Very Good,E,SI1,19-Apr
286,Emerald,$672 ,0.43,Very Good,J,IF,24-Apr
287,Emerald,$672 ,0.4,Very Good,I,VS1,24-Apr
288,Emerald,$673 ,0.49,Very Good,J,VVS1,19-Apr
289,Emerald,$674 ,0.44,Very Good,E,SI1,19-Apr
290,Emerald,$674 ,0.4,Very Good,G,VS2,19-Apr
291,Emerald,$674 ,0.51,Very Good,E,SI2,19-Apr
292,Emerald,$675 ,0.31,Very Good,E,VVS2,14-Apr
293,Emerald,$676 ,0.4,Very Good,F,VS2,24-Apr
294,Emerald,$677 ,0.5,Very Good,I,SI1,21-Apr
295,Emerald,$677 ,0.41,Very Good,F,VS2,19-Apr
296,Emerald,$677 ,0.3,Very Good,F,VVS1,14-Apr
297,Emerald,$677 ,0.46,Very Good,J,VVS1,24-Apr
298,Emerald,$678 ,0.4,Very Good,E,SI1,19-Apr
299,Emerald,$678 ,0.4,Very Good,I,IF,21-Apr
300,Emerald,$679 ,0.43,Very Good,I,VS1,20-Apr
301,Emerald,$680 ,0.3,Very Good,D,VVS2,17-Apr
302,Emerald,$681 ,0.4,Very Good,J,VS1,14-Apr
303,Emerald,$681 ,0.45,Very Good,I,VVS2,19-Apr
304,Emerald,$681 ,0.51,Very Good,E,SI2,25-Apr
305,Emerald,$682 ,0.4,Very Good,G,VS2,19-Apr
306,Emerald,$682 ,0.4,Very Good,I,VVS1,19-Apr
307,Emerald,$682 ,0.4,Very Good,I,VVS1,24-Apr
308,Emerald,$682 ,0.4,Very Good,J,VS1,24-Apr
309,Emerald,$683 ,0.4,Very Good,F,VS2,19-Apr
310,Emerald,$683 ,0.34,Very Good,E,VVS1,17-Apr
311,Emerald,$684 ,0.4,Very Good,F,SI1,17-Apr
312,Emerald,$684 ,0.39,Very Good,E,VS2,21-Apr
313,Emerald,$684 ,0.5,Very Good,G,SI2,24-Apr
314,Emerald,$684 ,0.5,Very Good,G,SI2,24-Apr
315,Emerald,$685 ,0.43,Very Good,H,VS1,19-Apr
316,Emerald,$686 ,0.4,Very Good,F,VS2,19-Apr
317,Emerald,$686 ,0.41,Very Good,H,VVS2,19-Apr
318,Emerald,$687 ,0.34,Very Good,H,VS1,14-Apr
319,Emerald,$687 ,0.32,Very Good,F,VVS1,20-Apr
320,Emerald,$687 ,0.56,Very Good,J,SI1,14-Apr
321,Emerald,$687 ,0.42,Very Good,I,SI1,24-Apr
322,Emerald,$688 ,0.3,Very Good,E,VVS1,13-Apr
323,Emerald,$688 ,0.43,Very Good,I,VS1,17-Apr
324,Emerald,$688 ,0.4,Very Good,D,SI1,19-Apr
325,Emerald,$689 ,0.35,Very Good,G,VS2,14-Apr
326,Emerald,$689 ,0.4,Very Good,I,VVS1,24-Apr
327,Emerald,$689 ,0.4,Very Good,D,SI1,24-Apr
328,Emerald,$689 ,0.3,Very Good,D,VVS1,19-Apr
329,Emerald,$690 ,0.4,Very Good,G,VS1,14-Apr
330,Emerald,$690 ,0.41,Very Good,D,SI1,14-Apr
331,Emerald,$690 ,0.51,Very Good,I,SI1,24-Apr
332,Emerald,$691 ,0.45,Very Good,F,SI1,21-Apr
333,Emerald,$694 ,0.4,Very Good,G,VS2,19-Apr
334,Emerald,$694 ,0.44,Very Good,D,SI1,17-Apr
335,Emerald,$694 ,0.4,Very Good,H,VVS2,24-Apr
336,Emerald,$694 ,0.4,Very Good,I,VVS1,19-Apr
337,Emerald,$694 ,0.4,Very Good,I,VVS1,24-Apr
338,Emerald,$695 ,0.4,Very Good,F,VS2,19-Apr
339,Emerald,$695 ,0.4,Very Good,I,VS1,19-Apr
340,Emerald,$695 ,0.4,Very Good,G,VS2,17-Apr
341,Emerald,$695 ,0.4,Very Good,I,VVS2,24-Apr
342,Emerald,$695 ,0.36,Very Good,G,VVS1,24-Apr
343,Emerald,$695 ,0.36,Very Good,D,VS1,24-Apr
344,Emerald,$696 ,0.4,Very Good,I,IF,24-Apr
345,Emerald,$697 ,0.31,Very Good,F,VVS1,14-Apr
346,Emerald,$699 ,0.3,Very Good,D,VVS2,19-Apr
347,Emerald,$700 ,0.53,Very Good,F,SI2,14-Apr
348,Emerald,$700 ,0.4,Very Good,H,VS1,19-Apr
349,Emerald,$700 ,0.32,Very Good,F,VVS1,21-Apr
350,Emerald,$700 ,0.53,Very Good,H,SI2,14-Apr
351,Emerald,$701 ,0.4,Very Good,H,VVS2,19-Apr
352,Emerald,$701 ,0.42,Very Good,H,VVS2,19-Apr
353,Emerald,$701 ,0.44,Very Good,E,SI1,19-Apr
354,Emerald,$701 ,0.41,Very Good,D,SI1,19-Apr
355,Emerald,$702 ,0.32,Very Good,D,VVS2,24-Apr
356,Emerald,$703 ,0.4,Very Good,I,VS2,19-Apr
357,Emerald,$703 ,0.5,Very Good,E,SI2,25-Apr
358,Emerald,$703 ,0.4,Very Good,I,VVS2,19-Apr
359,Emerald,$703 ,0.5,Very Good,G,SI2,20-Apr
360,Emerald,$704 ,0.4,Very Good,G,VS1,19-Apr
361,Emerald,$705 ,0.35,Very Good,D,IF,24-Apr
362,Emerald,$705 ,0.41,Very Good,I,VS2,19-Apr
363,Emerald,$706 ,0.3,Very Good,D,VVS2,18-Apr
364,Emerald,$706 ,0.3,Very Good,D,VVS2,18-Apr
365,Emerald,$706 ,0.4,Very Good,H,VS1,24-Apr
366,Emerald,$707 ,0.33,Very Good,D,VS1,20-Apr
367,Emerald,$708 ,0.4,Very Good,H,VVS1,19-Apr
368,Emerald,$708 ,0.4,Very Good,D,SI1,19-Apr
369,Emerald,$708 ,0.55,Very Good,I,SI2,24-Apr
370,Emerald,$708 ,0.42,Very Good,F,VS2,18-Apr
371,Emerald,$708 ,0.5,Very Good,F,SI2,19-Apr
372,Emerald,$709 ,0.31,Very Good,E,VVS1,13-Apr
373,Emerald,$709 ,0.5,Very Good,I,SI1,21-Apr
374,Emerald,$710 ,0.4,Very Good,E,VS2,19-Apr
375,Emerald,$710 ,0.44,Very Good,E,VVS2,14-Apr
376,Emerald,$710 ,0.44,Very Good,J,IF,24-Apr
377,Emerald,$710 ,0.46,Very Good,D,SI2,14-Apr
378,Emerald,$711 ,0.4,Very Good,I,IF,19-Apr
379,Emerald,$711 ,0.42,Very Good,D,SI1,19-Apr
380,Emerald,$711 ,0.31,Very Good,D,VVS1,17-Apr
381,Emerald,$712 ,0.41,Very Good,I,VS2,19-Apr
382,Emerald,$713 ,0.31,Very Good,D,IF,19-Apr
383,Emerald,$713 ,0.31,Very Good,D,IF,19-Apr
384,Emerald,$713 ,0.45,Very Good,G,SI1,19-Apr
385,Emerald,$713 ,0.37,Very Good,G,VS2,21-Apr
386,Emerald,$714 ,0.4,Very Good,I,IF,19-Apr
387,Emerald,$714 ,0.4,Very Good,I,VVS1,19-Apr
388,Emerald,$714 ,0.5,Very Good,E,SI2,19-Apr
389,Emerald,$714 ,0.5,Very Good,F,SI2,19-Apr
390,Emerald,$714 ,0.45,Very Good,D,SI1,19-Apr
391,Emerald,$714 ,0.4,Very Good,H,VS2,20-Apr
392,Emerald,$715 ,0.46,Very Good,E,SI1,19-Apr
393,Emerald,$716 ,0.4,Very Good,E,VS2,19-Apr
394,Emerald,$716 ,0.4,Very Good,G,VS1,19-Apr
395,Emerald,$716 ,0.4,Very Good,E,VS2,19-Apr
396,Emerald,$716 ,0.41,Very Good,G,VS1,19-Apr
397,Emerald,$716 ,0.41,Very Good,E,VS2,19-Apr
398,Emerald,$716 ,0.41,Very Good,G,VS1,19-Apr
399,Emerald,$717 ,0.4,Very Good,H,VS1,19-Apr
400,Emerald,$717 ,0.41,Very Good,I,VVS2,19-Apr
401,Emerald,$717 ,0.42,Very Good,I,VVS1,21-Apr
402,Emerald,$719 ,0.32,Very Good,E,VVS1,17-Apr
403,Emerald,$719 ,0.41,Very Good,I,VS1,24-Apr
404,Emerald,$720 ,0.4,Very Good,H,VVS2,19-Apr
405,Emerald,$720 ,0.4,Very Good,G,VS2,19-Apr
406,Emerald,$720 ,0.4,Very Good,D,VS2,17-Apr
407,Emerald,$720 ,0.4,Very Good,F,VS2,19-Apr
408,Emerald,$720 ,0.4,Very Good,I,VVS1,19-Apr
409,Emerald,$720 ,0.47,Very Good,F,SI1,14-Apr
410,Emerald,$721 ,0.31,Very Good,D,VVS1,1-May
411,Emerald,$722 ,0.35,Very Good,G,VS2,14-Apr
412,Emerald,$723 ,0.4,Very Good,F,VS2,19-Apr
413,Emerald,$723 ,0.4,Very Good,F,VS2,19-Apr
414,Emerald,$723 ,0.51,Very Good,E,SI2,20-Apr
415,Emerald,$723 ,0.5,Very Good,E,SI1,20-Apr
416,Emerald,$724 ,0.4,Very Good,H,IF,19-Apr
417,Emerald,$724 ,0.5,Very Good,E,SI2,19-Apr
418,Emerald,$725 ,0.4,Very Good,I,VVS2,19-Apr
